,channel,position,unit
13293,16,15188,[20]
13294,16,15245,[22]
13295,16,15399,[33]
13296,16,15476,[17]
13297,16,15489,[47]
13298,16,15601,[8]
13299,16,15843,[43]
13300,16,15933,[43]
13301,16,16110,[9]
13302,16,16144,[12]
13303,16,16196,[17]
13304,16,16244,[30]
13305,16,16320,[1]
13306,16,16335,[43]
13307,16,16452,[44]
13308,16,16570,[18]
13309,16,16604,[2]
13310,16,16776,[20]
13311,16,16803,[12]
13312,16,16850,[8]
13313,16,16991,[1]
13314,16,17169,[8]
13315,16,17299,[1]
13316,16,17315,[1]
13317,16,17409,[25]
13318,16,17583,[21]
13319,16,17711,[30]
13320,16,17751,[8]
13321,16,17837,[47]
13322,16,17922,[1]
13323,16,17956,[43]
13324,16,18043,[30]
13325,16,18091,[44]
13326,16,18125,[1]
13327,16,18178,[43]
13328,16,18295,[8]
13329,16,18392,[30]
13330,16,18457,[1]
13331,16,18473,[43]
13332,16,18521,[37]
13333,16,18757,[21]
13334,16,18876,[32]
13335,16,18893,[9]
13336,16,18989,[9]
13337,16,19031,[18]
13338,16,19148,[17]
13339,16,19165,[43]
13340,16,19213,[37]
13341,16,19256,[1]
13342,16,19327,[43]
13343,16,19392,[4]
13344,16,19413,[6]
13345,16,19531,[17]
13346,16,19566,[12]
13347,16,19601,[2]
13348,16,19643,[17]
13349,16,19685,[1]
13350,16,19701,[43]
13351,16,19785,[42]
13352,16,19841,[8]
13353,16,19925,[42]
13354,16,19959,[17]
13355,16,19974,[30]
13356,16,20140,[37]
13357,16,20216,[8]
13358,16,20282,[8]
13359,16,20307,[22]
13360,16,20516,[17]
13361,16,20608,[17]
13362,16,20743,[15]
13363,16,20813,[33]
13364,16,20847,[4]
13365,16,20882,[17]
13366,16,21022,[6]
13367,16,21067,[30]
13368,16,21272,[20]
13369,16,21301,[22]
13370,16,21408,[20]
13371,16,21432,[12]
13372,16,21466,[30]
13373,16,21512,[8]
13374,16,21620,[21]
13375,16,21653,[9]
13376,16,21710,[20]
13377,16,21835,[43]
13378,16,21847,[18]
13379,16,21900,[1]
13380,16,21959,[1]
13381,16,21977,[37]
13382,16,22069,[24]
13383,16,22176,[9]
13384,16,22266,[30]
13385,16,22279,[43]
13386,16,22369,[0]
13387,16,22448,[8]
13388,16,22471,[6]
13389,16,22562,[1]
13390,16,22606,[22]
13391,16,22654,[17]
13392,16,22684,[22]
13393,16,22705,[30]
13394,16,22812,[2]
13395,16,22868,[6]
13396,16,22953,[22]
13397,16,23068,[33]
13398,16,23101,[17]
13399,16,23179,[44]
13400,16,23209,[24]
13401,16,23293,[44]
13402,16,23396,[1]
13403,16,23493,[1]
13404,16,23554,[8]
13405,16,23598,[30]
13406,16,23638,[44]
13407,16,23712,[22]
13408,16,23755,[42]
13409,16,23809,[22]
13410,16,23852,[22]
13411,16,23936,[4]
13412,16,23994,[30]
13413,16,24063,[2]
13414,16,24116,[11]
13415,16,24143,[32]
13416,16,24157,[13]
13417,16,24182,[6]
13418,16,24401,[1]
13419,16,24441,[16]
13420,16,24463,[6]
13421,16,24566,[22]
13422,16,24633,[44]
13423,16,24716,[17]
13424,16,24733,[13]
13425,16,24782,[30]
13426,16,24819,[25]
13427,16,24879,[15]
13428,16,24970,[43]
13429,16,25028,[43]
13430,16,25099,[4]
13431,16,25190,[2]
13432,16,25227,[37]
13433,16,25270,[8]
13434,16,25370,[6]
13435,16,25411,[9]
13436,16,25515,[44]
13437,16,25665,[30]
13438,16,25739,[20]
13439,16,25762,[12]
13440,16,25805,[20]
13441,16,25827,[32]
13442,16,25905,[1]
13443,16,25983,[6]
13444,16,26086,[6]
13445,16,26110,[37]
13446,16,26172,[20]
13447,16,26196,[30]
13448,16,26239,[17]
13449,16,26378,[12]
13450,16,26436,[8]
13451,16,26498,[8]
13452,16,26773,[4]
13453,16,26784,[13]
13454,16,26847,[25]
13455,16,26905,[8]
13456,16,27022,[20]
13457,16,27039,[43]
13458,16,27180,[37]
13459,16,27210,[12]
13460,16,27254,[17]
13461,16,27272,[18]
13462,16,27376,[20]
13463,16,27401,[12]
13464,16,27439,[42]
13465,16,27492,[38]
13466,16,27528,[44]
13467,16,27544,[43]
13468,16,27646,[30]
13469,16,27688,[32]
13470,16,27907,[17]
13471,16,27955,[6]
13472,16,28150,[38]
13473,16,28166,[13]
13474,16,28276,[30]
13475,16,28376,[4]
13476,16,28625,[12]
13477,16,28664,[8]
13478,16,28692,[6]
13479,16,28750,[8]
13480,16,28845,[30]
13481,16,28919,[28]
13482,16,28937,[43]
13483,16,28977,[30]
13484,16,29025,[8]
13485,16,29072,[42]
13486,16,29111,[8]
13487,16,29159,[17]
13488,16,29192,[37]
13489,16,29217,[6]
13490,16,29298,[25]
13491,16,29375,[30]
13492,16,29409,[24]
13493,16,29542,[18]
13494,16,29565,[43]
13495,16,29657,[38]
13496,16,29738,[33]
13497,16,29777,[17]
13498,16,29787,[47]
13499,16,29802,[12]
13500,16,29867,[9]
13501,16,29909,[9]
13502,16,29974,[6]
13503,16,30079,[8]
13504,16,30111,[43]
13505,16,30230,[17]
13506,16,30248,[18]
13507,16,30336,[42]
13508,16,30378,[38]
13509,16,30409,[37]
13510,16,30530,[4]
13511,16,30544,[13]
13512,16,30608,[43]
13513,16,30639,[6]
13514,16,30693,[43]
13515,16,30846,[36]
13516,16,30924,[8]
13517,16,31093,[37]
13518,16,31144,[20]
13519,16,31176,[44]
13520,16,31235,[17]
13521,16,31248,[13]
13522,16,31325,[6]
13523,16,31368,[1]
13524,16,31382,[43]
13525,16,31498,[6]
13526,16,31614,[30]
13527,16,31669,[1]
13528,16,31736,[28]
13529,16,31807,[2]
13530,16,31867,[12]
13531,16,31929,[17]
13532,16,31942,[18]
13533,16,31999,[33]
13534,16,32035,[30]
13535,16,32079,[37]
13536,16,32143,[8]
13537,16,32208,[20]
13538,16,32228,[30]
13539,16,32290,[24]
13540,16,32318,[12]
13541,16,32423,[21]
13542,16,32456,[22]
13543,16,32535,[37]
13544,16,32582,[39]
13545,16,32606,[37]
13546,16,32664,[37]
13547,16,32696,[42]
13548,16,32754,[21]
13549,16,32809,[44]
13550,16,32929,[2]
13551,16,32982,[14]
13552,16,33070,[20]
13553,16,33125,[1]
13554,16,33164,[12]
13555,16,33252,[9]
13556,16,33280,[6]
13557,16,33455,[1]
13558,16,33560,[15]
13559,16,33584,[37]
13560,16,33641,[6]
13561,16,33706,[20]
13562,16,33726,[43]
13563,16,33799,[12]
13564,16,33842,[47]
13565,16,33971,[33]
13566,16,34004,[17]
13567,16,34021,[30]
13568,16,34073,[48]
13569,16,34089,[47]
13570,16,34210,[17]
13571,16,34255,[42]
13572,16,34286,[17]
13573,16,34304,[2]
13574,16,34356,[4]
13575,16,34387,[37]
13576,16,34517,[21]
13577,16,34551,[1]
13578,16,34592,[22]
13579,16,34646,[28]
13580,16,34669,[43]
13581,16,34799,[4]
13582,16,34943,[39]
13583,16,34968,[7]
13584,16,35002,[22]
13585,16,35106,[15]
13586,16,35139,[16]
13587,16,35183,[43]
13588,16,35289,[32]
13589,16,35311,[21]
13590,16,35342,[22]
13591,16,35478,[18]
13592,16,35494,[30]
13593,16,35565,[47]
13594,16,35657,[20]
13595,16,35749,[11]
13596,16,35772,[37]
13597,16,35844,[30]
13598,16,35994,[42]
13599,16,36009,[18]
13600,16,36060,[42]
13601,16,36137,[44]
13602,16,36212,[22]
13603,16,36264,[2]
13604,16,36316,[30]
13605,16,36364,[22]
13606,16,36434,[22]
13607,16,36454,[1]
13608,16,36521,[30]
13609,16,36558,[20]
13610,16,36582,[22]
13611,16,36599,[18]
13612,16,36699,[43]
13613,16,36815,[8]
13614,16,36959,[44]
13615,16,36971,[43]
13616,16,37111,[48]
13617,16,37387,[43]
13618,16,37460,[13]
13619,16,37596,[5]
13620,16,37630,[39]
13621,16,37658,[46]
13622,16,37807,[22]
13623,16,37864,[46]
13624,16,37924,[12]
13625,16,38002,[43]
13626,16,38066,[21]
13627,16,38112,[17]
13628,16,38171,[43]
13629,16,38227,[20]
13630,16,38245,[43]
13631,16,38298,[22]
13632,16,38423,[16]
13633,16,38448,[6]
13634,16,38476,[46]
13635,16,38583,[9]
13636,16,38616,[42]
13637,16,38660,[21]
13638,16,38705,[28]
13639,16,38788,[12]
13640,16,38852,[4]
13641,16,38985,[14]
13642,16,39017,[37]
13643,16,39114,[17]
13644,16,39164,[20]
13645,16,39253,[2]
13646,16,39295,[22]
13647,16,39358,[12]
13648,16,39456,[22]
13649,16,39517,[7]
13650,16,39552,[30]
13651,16,39622,[37]
13652,16,39661,[1]
13653,16,39734,[6]
13654,16,39802,[33]
13655,16,39853,[32]
13656,16,39972,[33]
13657,16,40062,[43]
13658,16,40072,[18]
13659,16,40189,[8]
13660,16,40267,[17]
13661,16,40322,[1]
13662,16,40472,[1]
13663,16,40492,[22]
13664,16,40566,[13]
13665,16,40643,[30]
13666,16,40712,[20]
13667,16,40737,[12]
13668,16,40774,[39]
13669,16,40851,[29]
13670,16,40876,[11]
13671,16,40903,[46]
13672,16,40985,[43]
13673,16,41083,[32]
13674,16,41181,[37]
13675,16,41211,[22]
13676,16,41253,[21]
13677,16,41301,[43]
13678,16,41386,[18]
13679,16,41404,[22]
13680,16,41462,[39]
13681,16,41486,[20]
13682,16,41511,[22]
13683,16,41605,[9]
13684,16,41650,[31]
13685,16,41719,[8]
13686,16,41802,[2]
13687,16,41843,[20]
13688,16,41892,[42]
13689,16,41951,[4]
13690,16,42103,[20]
13691,16,42126,[37]
13692,16,42203,[4]
13693,16,42284,[12]
13694,16,42378,[20]
13695,16,42406,[36]
13696,16,42434,[39]
13697,16,42452,[8]
13698,16,42468,[13]
13699,16,42568,[42]
13700,16,42633,[20]
13701,16,42660,[37]
13702,16,42725,[31]
13703,16,42742,[18]
13704,16,42761,[1]
13705,16,42824,[17]
13706,16,42841,[43]
13707,16,42960,[17]
13708,16,42974,[21]
13709,16,43029,[22]
13710,16,43096,[6]
13711,16,43159,[44]
13712,16,43196,[1]
13713,16,43268,[48]
13714,16,43292,[22]
13715,16,43435,[28]
13716,16,43464,[19]
13717,16,43485,[20]
13718,16,43593,[8]
13719,16,43655,[5]
13720,16,43694,[4]
13721,16,43708,[13]
13722,16,43754,[24]
13723,16,43782,[39]
13724,16,43909,[22]
13725,16,43926,[22]
13726,16,43970,[42]
13727,16,44165,[22]
13728,16,44229,[14]
13729,16,44261,[6]
13730,16,44371,[24]
13731,16,44389,[43]
13732,16,44440,[1]
13733,16,44517,[2]
13734,16,44635,[44]
13735,16,44674,[43]
13736,16,44695,[20]
13737,16,44784,[38]
13738,16,44795,[25]
13739,16,44856,[1]
13740,16,44923,[6]
13741,16,44993,[30]
13742,16,45060,[8]
13743,16,45079,[20]
13744,16,45103,[12]
13745,16,45193,[44]
13746,16,45226,[43]
13747,16,45278,[42]
13748,16,45327,[38]
13749,16,45344,[13]
13750,16,45469,[38]
13751,16,45488,[6]
13752,16,45545,[20]
13753,16,45648,[41]
13754,16,45661,[18]
13755,16,45692,[30]
13756,16,45779,[30]
13757,16,45815,[28]
13758,16,45831,[30]
13759,16,45904,[42]
13760,16,45938,[22]
13761,16,45988,[12]
13762,16,46022,[30]
13763,16,46086,[37]
13764,16,46104,[43]
13765,16,46242,[0]
13766,16,46291,[44]
13767,16,46344,[8]
13768,16,46548,[1]
13769,16,46570,[22]
13770,16,46616,[43]
13771,16,46703,[30]
13772,16,46764,[37]
13773,16,46867,[4]
13774,16,46880,[13]
13775,16,46904,[37]
13776,16,47037,[22]
13777,16,47111,[18]
13778,16,47138,[37]
13779,16,47221,[47]
13780,16,47236,[1]
13781,16,47306,[17]
13782,16,47376,[44]
13783,16,47390,[20]
13784,16,47433,[2]
13785,16,47462,[22]
13786,16,47561,[24]
13787,16,47605,[17]
13788,16,47621,[43]
13789,16,47706,[44]
13790,16,47718,[18]
13791,16,47733,[22]
13792,16,47843,[5]
13793,16,47875,[39]
13794,16,47898,[42]
13795,16,48044,[1]
13796,16,48058,[43]
13797,16,48116,[12]
13798,16,48149,[20]
13799,16,48207,[34]
13800,16,48240,[44]
13801,16,48370,[22]
13802,16,48421,[38]
13803,16,48486,[43]
13804,16,48577,[22]
13805,16,48669,[35]
13806,16,48695,[42]
13807,16,48740,[1]
13808,16,48753,[30]
13809,16,48792,[15]
13810,16,48888,[16]
13811,16,48914,[37]
13812,16,48976,[42]
13813,16,48991,[30]
13814,16,49049,[33]
13815,16,49126,[20]
13816,16,49190,[24]
13817,16,49237,[22]
13818,16,49260,[22]
13819,16,49314,[8]
13820,16,49329,[43]
13821,16,49344,[22]
13822,16,49424,[10]
13823,16,49477,[17]
13824,16,49496,[9]
13825,16,49573,[22]
13826,16,49639,[32]
13827,16,49659,[13]
13828,16,49757,[39]
13829,16,49793,[43]
13830,16,49852,[25]
13831,16,49896,[21]
13832,16,49936,[8]
13833,16,49947,[18]
13834,16,49996,[37]
13835,16,50017,[22]
13836,16,50080,[32]
13837,16,50097,[22]
13838,16,50244,[47]
13839,16,50292,[24]
13840,16,50322,[37]
13841,16,50464,[12]
13842,16,50511,[8]
13843,16,50527,[1]
13844,16,50584,[30]
13845,16,50704,[22]
13846,16,50796,[20]
13847,16,50815,[42]
13848,16,50825,[46]
13849,16,50990,[43]
13850,16,51072,[17]
13851,16,51089,[43]
13852,16,51168,[2]
13853,16,51202,[21]
13854,16,51304,[18]
13855,16,51326,[33]
13856,16,51454,[32]
13857,16,51473,[18]
13858,16,51501,[37]
13859,16,51562,[20]
13860,16,51585,[6]
13861,16,51654,[2]
13862,16,51702,[42]
13863,16,51770,[8]
13864,16,51844,[47]
13865,16,51929,[17]
13866,16,51945,[33]
13867,16,51987,[41]
13868,16,52152,[14]
13869,16,52169,[18]
13870,16,52192,[37]
13871,16,52228,[30]
13872,16,52302,[17]
13873,16,52321,[18]
13874,16,52336,[43]
13875,16,52445,[25]
13876,16,52467,[43]
13877,16,52478,[43]
13878,16,52620,[16]
13879,16,52661,[5]
13880,16,52696,[42]
13881,16,52760,[32]
13882,16,52774,[8]
13883,16,52902,[38]
13884,16,52912,[41]
13885,16,53051,[44]
13886,16,53132,[24]
13887,16,53185,[44]
13888,16,53197,[43]
13889,16,53277,[22]
13890,16,53317,[8]
13891,16,53404,[12]
13892,16,53453,[42]
13893,16,53467,[13]
13894,16,53568,[25]
13895,16,53733,[10]
13896,16,53767,[42]
13897,16,53847,[33]
13898,16,53924,[1]
13899,16,53957,[33]
13900,16,53994,[8]
13901,16,54025,[37]
13902,16,54046,[42]
13903,16,54057,[30]
13904,16,54089,[20]
13905,16,54116,[11]
13906,16,54141,[37]
13907,16,54243,[25]
13908,16,54280,[43]
13909,16,54322,[12]
13910,16,54376,[1]
13911,16,54398,[30]
13912,16,54440,[42]
13913,16,54476,[15]
13914,16,54513,[16]
13915,16,54534,[34]
13916,16,54545,[22]
13917,16,54580,[30]
13918,16,54667,[32]
13919,16,54729,[37]
13920,16,54782,[20]
13921,16,54804,[42]
13922,16,54847,[21]
13923,16,54892,[32]
13924,16,54964,[20]
13925,16,54991,[22]
13926,16,55050,[43]
13927,16,55081,[21]
13928,16,55114,[22]
13929,16,55163,[43]
13930,16,55207,[43]
13931,16,55290,[9]
13932,16,55380,[25]
13933,16,55417,[30]
13934,16,55519,[1]
13935,16,55538,[1]
13936,16,55624,[20]
13937,16,55650,[22]
13938,16,55680,[37]
13939,16,55779,[39]
13940,16,55872,[17]
13941,16,55885,[21]
13942,16,55918,[22]
13943,16,55986,[43]
13944,16,56004,[6]
13945,16,56065,[44]
13946,16,56169,[34]
13947,16,56241,[38]
13948,16,56255,[18]
13949,16,56278,[6]
13950,16,56361,[16]
13951,16,56383,[2]
13952,16,56400,[6]
13953,16,56519,[43]
13954,16,56575,[4]
13955,16,56594,[18]
13956,16,56698,[2]
13957,16,56730,[38]
13958,16,56826,[34]
13959,16,56874,[22]
13960,16,56974,[9]
13961,16,57015,[17]
13962,16,57026,[30]
13963,16,57105,[15]
13964,16,57339,[25]
13965,16,57378,[11]
13966,16,57406,[17]
13967,16,57457,[17]
13968,16,57504,[17]
13969,16,57524,[18]
13970,16,57566,[4]
13971,16,57589,[6]
13972,16,57610,[22]
13973,16,57625,[24]
13974,16,57709,[22]
13975,16,57727,[6]
13976,16,57819,[9]
13977,16,57862,[8]
13978,16,57878,[43]
13979,16,57978,[42]
13980,16,58013,[32]
13981,16,58026,[33]
13982,16,58065,[33]
13983,16,58105,[17]
13984,16,58118,[41]
13985,16,58239,[6]
13986,16,58268,[22]
13987,16,58346,[35]
13988,16,58371,[39]
13989,16,58399,[6]
13990,16,58516,[4]
13991,16,58532,[18]
13992,16,58579,[21]
13993,16,58659,[43]
13994,16,58896,[1]
13995,16,58910,[9]
13996,16,58973,[33]
13997,16,59021,[8]
13998,16,59152,[9]
13999,16,59176,[12]
14000,16,59186,[30]
14001,16,59280,[44]
14002,16,59291,[18]
14003,16,59377,[32]
14004,16,59506,[44]
14005,16,59536,[22]
14006,16,59622,[11]
14007,16,59669,[37]
14008,16,59751,[15]
14009,16,59861,[17]
14010,16,59904,[2]
14011,16,59934,[37]
14012,16,60034,[16]
14013,16,60056,[6]
14014,16,60117,[21]
14015,17,1678,[1]
14016,17,2442,[43]
14017,17,3770,[43]
14018,17,3997,[18]
14019,17,4220,[8]
14020,17,4767,[22]
14021,17,4858,[22]
14022,17,5416,[43]
14023,17,5503,[43]
14024,17,5904,[1]
14025,17,6258,[43]
14026,17,6444,[43]
14027,17,6773,[37]
14028,17,7070,[13]
14029,17,7589,[43]
14030,17,7986,[43]
14031,17,8109,[1]
14032,17,8535,[43]
14033,17,8592,[30]
14034,17,8694,[37]
14035,17,8852,[12]
14036,17,8998,[22]
14037,17,9148,[1]
14038,17,9201,[43]
14039,17,9353,[30]
14040,17,9452,[47]
14041,17,9752,[1]
14042,17,9828,[6]
14043,17,9908,[1]
14044,17,9996,[37]
14045,17,10144,[44]
14046,17,10304,[21]
14047,17,10362,[43]
14048,17,10586,[8]
14049,17,10615,[22]
14050,17,10695,[8]
14051,17,10939,[22]
14052,17,11023,[32]
14053,17,11296,[43]
14054,17,11371,[32]
14055,17,11387,[43]
14056,17,11480,[43]
14057,17,11572,[43]
14058,17,12091,[43]
14059,17,12185,[43]
14060,17,12379,[42]
14061,17,12493,[32]
14062,17,12627,[44]
14063,17,12817,[24]
14064,17,12874,[12]
14065,17,12911,[37]
14066,17,13073,[8]
14067,17,13177,[8]
14068,17,13283,[30]
14069,17,13334,[12]
14070,17,13375,[39]
14071,17,13403,[22]
14072,17,13547,[22]
14073,17,13628,[43]
14074,17,13717,[44]
14075,17,13819,[1]
14076,17,13911,[1]
14077,17,14035,[6]
14078,17,14058,[37]
14079,17,14333,[2]
14080,17,14498,[22]
14081,17,14708,[43]
14082,17,14799,[21]
14083,17,14921,[8]
14084,17,14986,[32]
14085,17,15059,[22]
14086,17,15155,[44]
14087,17,15188,[20]
14088,17,15214,[37]
14089,17,15399,[33]
14090,17,15488,[47]
14091,17,15602,[8]
14092,17,15823,[1]
14093,17,15843,[43]
14094,17,15932,[43]
14095,17,15962,[37]
14096,17,16099,[17]
14097,17,16110,[30]
14098,17,16144,[12]
14099,17,16197,[17]
14100,17,16211,[43]
14101,17,16244,[30]
14102,17,16321,[1]
14103,17,16335,[43]
14104,17,16453,[44]
14105,17,16605,[2]
14106,17,16711,[1]
14107,17,16776,[20]
14108,17,16803,[12]
14109,17,16850,[8]
14110,17,16991,[32]
14111,17,17168,[22]
14112,17,17215,[32]
14113,17,17299,[1]
14114,17,17313,[18]
14115,17,17409,[25]
14116,17,17474,[1]
14117,17,17583,[21]
14118,17,17710,[30]
14119,17,17751,[8]
14120,17,17837,[47]
14121,17,17867,[12]
14122,17,17922,[1]
14123,17,17956,[43]
14124,17,18091,[44]
14125,17,18125,[1]
14126,17,18295,[8]
14127,17,18393,[30]
14128,17,18473,[43]
14129,17,18522,[37]
14130,17,18757,[21]
14131,17,18803,[1]
14132,17,18893,[9]
14133,17,19030,[18]
14134,17,19148,[17]
14135,17,19256,[1]
14136,17,19328,[43]
14137,17,19392,[4]
14138,17,19531,[17]
14139,17,19566,[12]
14140,17,19643,[17]
14141,17,19685,[1]
14142,17,19701,[43]
14143,17,19785,[42]
14144,17,19841,[8]
14145,17,19926,[42]
14146,17,19974,[30]
14147,17,20075,[2]
14148,17,20140,[37]
14149,17,20169,[45]
14150,17,20216,[8]
14151,17,20281,[15]
14152,17,20307,[22]
14153,17,20372,[43]
14154,17,20421,[43]
14155,17,20515,[8]
14156,17,20676,[12]
14157,17,20742,[15]
14158,17,20813,[33]
14159,17,20848,[4]
14160,17,20940,[1]
14161,17,21022,[6]
14162,17,21066,[8]
14163,17,21226,[12]
14164,17,21272,[20]
14165,17,21301,[22]
14166,17,21408,[20]
14167,17,21433,[12]
14168,17,21467,[30]
14169,17,21585,[6]
14170,17,21621,[21]
14171,17,21653,[9]
14172,17,21690,[17]
14173,17,21710,[20]
14174,17,21738,[22]
14175,17,21847,[18]
14176,17,21900,[1]
14177,17,21959,[1]
14178,17,21977,[37]
14179,17,22070,[24]
14180,17,22101,[37]
14181,17,22176,[9]
14182,17,22266,[30]
14183,17,22279,[43]
14184,17,22369,[0]
14185,17,22449,[8]
14186,17,22471,[6]
14187,17,22548,[20]
14188,17,22574,[37]
14189,17,22606,[22]
14190,17,22654,[17]
14191,17,22684,[22]
14192,17,22705,[30]
14193,17,22745,[8]
14194,17,22811,[34]
14195,17,22868,[6]
14196,17,22953,[22]
14197,17,23069,[33]
14198,17,23101,[17]
14199,17,23176,[8]
14200,17,23209,[24]
14201,17,23281,[32]
14202,17,23293,[44]
14203,17,23304,[30]
14204,17,23493,[1]
14205,17,23554,[8]
14206,17,23598,[30]
14207,17,23638,[44]
14208,17,23713,[22]
14209,17,23755,[42]
14210,17,23852,[22]
14211,17,23936,[4]
14212,17,23962,[22]
14213,17,23994,[30]
14214,17,24065,[8]
14215,17,24143,[32]
14216,17,24157,[13]
14217,17,24289,[43]
14218,17,24400,[1]
14219,17,24441,[16]
14220,17,24463,[6]
14221,17,24565,[22]
14222,17,24632,[44]
14223,17,24653,[6]
14224,17,24716,[17]
14225,17,24733,[13]
14226,17,24783,[30]
14227,17,24819,[25]
14228,17,24879,[15]
14229,17,25028,[43]
14230,17,25099,[4]
14231,17,25189,[2]
14232,17,25227,[37]
14233,17,25271,[8]
14234,17,25302,[6]
14235,17,25341,[24]
14236,17,25411,[9]
14237,17,25516,[44]
14238,17,25664,[30]
14239,17,25738,[20]
14240,17,25762,[12]
14241,17,25805,[20]
14242,17,25827,[32]
14243,17,26016,[1]
14244,17,26086,[6]
14245,17,26109,[37]
14246,17,26172,[20]
14247,17,26195,[30]
14248,17,26239,[17]
14249,17,26378,[12]
14250,17,26435,[8]
14251,17,26498,[8]
14252,17,26532,[6]
14253,17,26683,[13]
14254,17,26773,[4]
14255,17,26784,[13]
14256,17,26849,[21]
14257,17,26905,[8]
14258,17,26961,[6]
14259,17,27021,[20]
14260,17,27039,[43]
14261,17,27074,[22]
14262,17,27177,[44]
14263,17,27209,[12]
14264,17,27272,[18]
14265,17,27376,[20]
14266,17,27439,[42]
14267,17,27492,[38]
14268,17,27528,[44]
14269,17,27544,[43]
14270,17,27955,[6]
14271,17,28070,[1]
14272,17,28150,[38]
14273,17,28165,[13]
14274,17,28277,[30]
14275,17,28345,[37]
14276,17,28625,[12]
14277,17,28665,[8]
14278,17,28692,[6]
14279,17,28750,[8]
14280,17,28845,[30]
14281,17,28919,[28]
14282,17,28977,[30]
14283,17,29025,[8]
14284,17,29044,[20]
14285,17,29073,[42]
14286,17,29112,[8]
14287,17,29159,[17]
14288,17,29191,[37]
14289,17,29217,[6]
14290,17,29297,[25]
14291,17,29374,[30]
14292,17,29410,[24]
14293,17,29430,[22]
14294,17,29542,[18]
14295,17,29565,[43]
14296,17,29656,[38]
14297,17,29738,[33]
14298,17,29777,[17]
14299,17,29787,[47]
14300,17,29802,[12]
14301,17,29866,[9]
14302,17,29909,[9]
14303,17,29959,[1]
14304,17,29974,[6]
14305,17,30079,[8]
14306,17,30111,[43]
14307,17,30167,[1]
14308,17,30230,[17]
14309,17,30248,[18]
14310,17,30273,[22]
14311,17,30378,[38]
14312,17,30409,[37]
14313,17,30486,[12]
14314,17,30532,[48]
14315,17,30544,[13]
14316,17,30558,[12]
14317,17,30639,[6]
14318,17,30694,[43]
14319,17,30846,[36]
14320,17,30923,[8]
14321,17,31060,[1]
14322,17,31093,[37]
14323,17,31144,[20]
14324,17,31177,[44]
14325,17,31234,[17]
14326,17,31248,[13]
14327,17,31303,[20]
14328,17,31325,[6]
14329,17,31367,[1]
14330,17,31382,[43]
14331,17,31445,[2]
14332,17,31498,[6]
14333,17,31614,[30]
14334,17,31668,[1]
14335,17,31737,[28]
14336,17,31807,[2]
14337,17,31867,[12]
14338,17,31929,[17]
14339,17,31942,[18]
14340,17,31999,[33]
14341,17,32033,[17]
14342,17,32080,[37]
14343,17,32144,[8]
14344,17,32228,[30]
14345,17,32290,[24]
14346,17,32319,[22]
14347,17,32423,[21]
14348,17,32456,[22]
14349,17,32536,[37]
14350,17,32582,[39]
14351,17,32664,[37]
14352,17,32696,[42]
14353,17,32754,[21]
14354,17,32810,[44]
14355,17,32929,[2]
14356,17,32982,[14]
14357,17,33070,[20]
14358,17,33126,[1]
14359,17,33149,[1]
14360,17,33163,[12]
14361,17,33252,[9]
14362,17,33280,[6]
14363,17,33455,[1]
14364,17,33473,[43]
14365,17,33560,[15]
14366,17,33584,[37]
14367,17,33640,[6]
14368,17,33706,[20]
14369,17,33799,[12]
14370,17,33842,[47]
14371,17,33971,[33]
14372,17,34003,[17]
14373,17,34021,[30]
14374,17,34074,[48]
14375,17,34089,[47]
14376,17,34220,[5]
14377,17,34286,[17]
14378,17,34304,[2]
14379,17,34356,[4]
14380,17,34387,[37]
14381,17,34473,[8]
14382,17,34518,[21]
14383,17,34551,[1]
14384,17,34592,[22]
14385,17,34609,[5]
14386,17,34646,[28]
14387,17,34667,[9]
14388,17,34721,[2]
14389,17,34799,[4]
14390,17,34811,[41]
14391,17,34943,[39]
14392,17,34968,[7]
14393,17,35002,[22]
14394,17,35060,[30]
14395,17,35106,[15]
14396,17,35139,[16]
14397,17,35289,[32]
14398,17,35313,[24]
14399,17,35342,[22]
14400,17,35438,[22]
14401,17,35480,[1]
14402,17,35494,[30]
14403,17,35564,[47]
14404,17,35657,[20]
14405,17,35683,[12]
14406,17,35749,[11]
14407,17,35772,[37]
14408,17,35844,[30]
14409,17,35888,[25]
14410,17,35994,[42]
14411,17,36009,[18]
14412,17,36031,[24]
14413,17,36061,[42]
14414,17,36212,[22]
14415,17,36264,[2]
14416,17,36317,[30]
14417,17,36363,[22]
14418,17,36434,[22]
14419,17,36521,[30]
14420,17,36558,[20]
14421,17,36582,[22]
14422,17,36598,[18]
14423,17,36700,[43]
14424,17,36814,[8]
14425,17,36913,[17]
14426,17,36924,[22]
14427,17,36959,[44]
14428,17,36971,[43]
14429,17,37112,[48]
14430,17,37228,[47]
14431,17,37278,[30]
14432,17,37388,[43]
14433,17,37416,[35]
14434,17,37461,[13]
14435,17,37522,[30]
14436,17,37596,[5]
14437,17,37629,[17]
14438,17,37658,[46]
14439,17,37682,[6]
14440,17,37807,[22]
14441,17,37865,[46]
14442,17,37924,[12]
14443,17,38000,[1]
14444,17,38066,[21]
14445,17,38111,[17]
14446,17,38245,[43]
14447,17,38298,[22]
14448,17,38422,[16]
14449,17,38449,[6]
14450,17,38476,[46]
14451,17,38583,[9]
14452,17,38617,[42]
14453,17,38662,[30]
14454,17,38705,[28]
14455,17,38729,[22]
14456,17,38852,[4]
14457,17,38985,[14]
